longitude,latitude,label,start_date,end_date,cube,time_series
-51.7824,-14.3609,Cerrado,2010-09-14,2011-08-29,mod13q1-6.1,"{""Index"": [""2010-09-14"", ""2010-09-30"", ""2010-10-16"", ""2010-11-01"", ""2010-11-17"", ""2010-12-03"", ""2010-12-19"", ""2011-01-01"", ""2011-01-17"", ""2011-02-02"", ""2011-02-18"", ""2011-03-06"", ""2011-03-22"", ""2011-04-07"", ""2011-04-23"", ""2011-05-09"", ""2011-05-25"", ""2011-06-10"", ""2011-06-26"", ""2011-07-12"", ""2011-07-28"", ""2011-08-13"", ""2011-08-29""], ""NDVI"": [5253, 4592, 4585, 4247, 3776, 4511, 5266, 5495, 5396, 6149, 5962, 1509, 5395, 5333, 5118, 6100, 5772, 5479, 5454, 5917, 5662, 5577, 5593], ""EVI"": [2195, 2068, 1802, 1758, 1856, 1704, 2794, 3035, 2692, 3586, 3179, 1265, 1907, 2307, 2382, 2297, 1996, 2317, 2285, 2378, 2578, 2218, 2330], ""NIR_reflectance"": [745, 1333, 1654, 913, 1497, 2065, 1750, 791, 1595, 2007, 1799, 1652, 2193, 1591, 1829, 1934, 2034, 1792, 1884, 1655, 1754, 1382, 1543]}"
-51.7824,-14.3609,Cerrado,2011-09-14,2012-08-28,mod13q1-6.1,"{""Index"": [""2011-09-14"", ""2011-09-30"", ""2011-10-16"", ""2011-11-01"", ""2011-11-17"", ""2011-12-03"", ""2011-12-19"", ""2012-01-01"", ""2012-01-17"", ""2012-02-02"", ""2012-02-18"", ""2012-03-05"", ""2012-03-21"", ""2012-04-06"", ""2012-04-22"", ""2012-05-08"", ""2012-05-24"", ""2012-06-09"", ""2012-06-25"", ""2012-07-11"", ""2012-07-27"", ""2012-08-12"", ""2012-08-28""], ""NDVI"": [5213, 5125, 4789, 4264, 3261, 4546, 3896, 5371, 2930, 5212, 5279, 6808, 2473, 5727, 5613, 5665, 5806, 6352, 6174, 6236, 6356, 6275, 5845], ""EVI"": [2179, 1984, 2050, 1874, 1430, 1731, 1738, 1979, 1894, 2287, 2347, 3065, 1371, 2044, 2062, 2618, 2120, 3412, 2581, 2662, 2674, 2952, 2688], ""NIR_reflectance"": [1846, 1380, 2261, 2480, 2104, 2676, 2376, 4149, 1344, 1745, 1843, 1507, 1332, 1671, 1666, 1618, 1885, 1571, 1663, 1707, 1542, 1672, 1664]}"
-51.7824,-14.3609,Cerrado,2012-09-13,2013-08-29,mod13q1-6.1,"{""Index"": [""2012-09-13"", ""2012-09-29"", ""2012-10-15"", ""2012-10-31"", ""2012-11-16"", ""2012-12-02"", ""2012-12-18"", ""2013-01-01"", ""2013-01-17"", ""2013-02-02"", ""2013-02-18"", ""2013-03-06"", ""2013-03-22"", ""2013-04-07"", ""2013-04-23"", ""2013-05-09"", ""2013-05-25"", ""2013-06-10"", ""2013-06-26"", ""2013-07-12"", ""2013-07-28"", ""2013-08-13"", ""2013-08-29""], ""NDVI"": [5332, 4856, 4310, 4228, 4125, 4230, 5008, 5891, 5659, 6763, 5599, 6016, 6155, 6036, 6915, 5383, 5478, 5464, 5730, 5666, 5676, 5517, 5478], ""EVI"": [2352, 2150, 1790, 1973, 1757, 1738, 2566, 2292, 2417, 2632, 2618, 3371, 2399, 2615, 2821, 2293, 2081, 2351, 2271, 2507, 2315, 2492, 2238], ""NIR_reflectance"": [1598, 1267, 1662, 1408, 2725, 1792, 1777, 1980, 2090, 1384, 1438, 1912, 1421, 2470, 1721, 1756, 1755, 1984, 1911, 1754, 1736, 1557, 1854]}"
-51.7824,-14.3609,Cerrado,2013-09-14,2014-08-29,mod13q1-6.1,"{""Index"": [""2013-09-14"", ""2013-09-30"", ""2013-10-16"", ""2013-11-01"", ""2013-11-17"", ""2013-12-03"", ""2013-12-19"", ""2014-01-01"", ""2014-01-17"", ""2014-02-02"", ""2014-02-18"", ""2014-03-06"", ""2014-03-22"", ""2014-04-07"", ""2014-04-23"", ""2014-05-09"", ""2014-05-25"", ""2014-06-10"", ""2014-06-26"", ""2014-07-12"", ""2014-07-28"", ""2014-08-13"", ""2014-08-29""], ""NDVI"": [5315, 5007, 4546, 4078, 4452, 5097, 3164, 3261, 3563, 2547, 5566, 5527, 5337, 5691, 6120, 6674, 5851, 6033, 6153, 6252, 5998, 6096, 6026], ""EVI"": [2099, 1987, 1801, 1734, 1687, 1846, 1154, 1650, 1706, 1667, 2053, 2767, 2491, 2261, 2055, 4214, 2235, 2275, 3143, 2460, 2577, 2487, 2613], ""NIR_reflectance"": [1623, 1522, 2138, 1547, 1721, 1642, 1900, 2469, 1584, 1760, 1722, 1726, 1479, 1739, 1588, 1804, 1621, 1828, 1602, 1540, 1533, 1499, 1581]}"
-53.4066,-14.2578,Cerrado,2000-09-13,2001-08-29,mod13q1-6.1,"{""Index"": [""2000-09-13"", ""2000-09-29"", ""2000-10-15"", ""2000-10-31"", ""2000-11-16"", ""2000-12-02"", ""2000-12-18"", ""2001-01-01"", ""2001-01-17"", ""2001-02-02"", ""2001-02-18"", ""2001-03-06"", ""2001-03-22"", ""2001-04-07"", ""2001-04-23"", ""2001-05-09"", ""2001-05-25"", ""2001-06-10"", ""2001-06-26"", ""2001-07-12"", ""2001-07-28"", ""2001-08-13"", ""2001-08-29""], ""NDVI"": [4755, 5498, 5506, 6454, 6614, 4490, 6986, 7396, 3756, 3689, 4253, 3593, 4355, 4903, 6941, 5093, 7210, 7000, 6757, 6580, 5995, 5503, 5455], ""EVI"": [2472, 3249, 3088, 3054, 3177, 3188, 2523, 3684, 1475, 1444, 1896, 1359, 2157, 2866, 4377, 2749, 4071, 3718, 3740, 3283, 3025, 2658, 2422], ""NIR_reflectance"": [2130, 2665, 2516, 2019, 2012, 3393, 1471, 2891, 2429, 2312, 2417, 3344, 3098, 2249, 2296, 2262, 2103, 2093, 2058, 1859, 1496, 1510, 1709]}"
-53.4066,-14.2578,Cerrado,2001-09-14,2002-08-29,mod13q1-6.1,"{""Index"": [""2001-09-14"", ""2001-09-30"", ""2001-10-16"", ""2001-11-01"", ""2001-11-17"", ""2001-12-03"", ""2001-12-19"", ""2002-01-01"", ""2002-01-17"", ""2002-02-02"", ""2002-02-18"", ""2002-03-06"", ""2002-03-22"", ""2002-04-07"", ""2002-04-23"", ""2002-05-09"", ""2002-05-25"", ""2002-06-10"", ""2002-06-26"", ""2002-07-12"", ""2002-07-28"", ""2002-08-13"", ""2002-08-29""], ""NDVI"": [4785, 2408, 2412, 3255, 3791, 4835, 5165, 6894, 6839, 6535, 7450, 3631, 5625, 7214, 7791, 7683, 7794, 7461, 6949, 6640, 6711, 6214, 5647], ""EVI"": [2022, 673, 780, 1319, 1571, 2186, 2547, 3133, 3558, 3669, 5146, 2323, 4674, 4828, 4072, 5069, 4336, 4082, 4094, 3451, 3431, 3286, 2929], ""NIR_reflectance"": [1360, 2121, 2676, 3080, 2295, 2225, 3352, 3293, 2589, 4783, 2634, 2750, 2672, 2403, 2553, 2245, 2201, 2041, 1840, 1673, 863, 1042, 1480]}"
-53.4066,-14.2578,Cerrado,2002-09-14,2003-08-29,mod13q1-6.1,"{""Index"": [""2002-09-14"", ""2002-09-30"", ""2002-10-16"", ""2002-11-01"", ""2002-11-17"", ""2002-12-03"", ""2002-12-19"", ""2003-01-01"", ""2003-01-17"", ""2003-02-02"", ""2003-02-18"", ""2003-03-06"", ""2003-03-22"", ""2003-04-07"", ""2003-04-23"", ""2003-05-09"", ""2003-05-25"", ""2003-06-10"", ""2003-06-26"", ""2003-07-12"", ""2003-07-28"", ""2003-08-13"", ""2003-08-29""], ""NDVI"": [4776, 5138, 4658, 4160, 3548, 5836, 7132, 6665, 6382, 6842, 4213, 6697, 4539, 5285, 9490, 6640, 6779, 7380, 7154, 6535, 6201, 5369, 5579], ""EVI"": [2184, 2501, 2240, 1973, 1576, 2420, 3042, 3983, 3774, 3609, 2852, 4640, 2574, 3261, 6987, 3894, 4005, 3815, 3638, 3209, 3110, 2516, 2672], ""NIR_reflectance"": [1635, 1844, 2067, 1975, 2355, 2549, 3560, 3138, 4590, 3405, 2473, 3366, 2695, 2607, 2834, 2358, 2307, 2399, 2261, 1864, 2049, 1976, 1969]}"
-53.4066,-14.2578,Cerrado,2003-09-14,2004-08-28,mod13q1-6.1,"{""Index"": [""2003-09-14"", ""2003-09-30"", ""2003-10-16"", ""2003-11-01"", ""2003-11-17"", ""2003-12-03"", ""2003-12-19"", ""2004-01-01"", ""2004-01-17"", ""2004-02-02"", ""2004-02-18"", ""2004-03-05"", ""2004-03-21"", ""2004-04-06"", ""2004-04-22"", ""2004-05-08"", ""2004-05-24"", ""2004-06-09"", ""2004-06-25"", ""2004-07-11"", ""2004-07-27"", ""2004-08-12"", ""2004-08-28""], ""NDVI"": [4982, 5020, 4474, 3012, 3810, 3967, 5353, 6824, 7207, 7058, 4693, 7270, 5624, 7315, 7411, 7012, 6489, 6865, 7265, 6767, 6416, 6031, 5263], ""EVI"": [2373, 2162, 2149, 1236, 1538, 2004, 2881, 3356, 3659, 3848, 3186, 5016, 4380, 3698, 3868, 4837, 4210, 3574, 3826, 3461, 3104, 2825, 2250], ""NIR_reflectance"": [1682, 1704, 1822, 2894, 2794, 2384, 3107, 3201, 2402, 2808, 4130, 2739, 2814, 2422, 2327, 2162, 2171, 1945, 2030, 1959, 1674, 1915, 1488]}"
-53.4066,-14.2578,Cerrado,2004-09-13,2005-08-29,mod13q1-6.1,"{""Index"": [""2004-09-13"", ""2004-09-29"", ""2004-10-15"", ""2004-10-31"", ""2004-11-16"", ""2004-12-02"", ""2004-12-18"", ""2005-01-01"", ""2005-01-17"", ""2005-02-02"", ""2005-02-18"", ""2005-03-06"", ""2005-03-22"", ""2005-04-07"", ""2005-04-23"", ""2005-05-09"", ""2005-05-25"", ""2005-06-10"", ""2005-06-26"", ""2005-07-12"", ""2005-07-28"", ""2005-08-13"", ""2005-08-29""], ""NDVI"": [4950, 4430, 2386, 2583, 2627, 4812, 5684, 5719, 5097, 2710, 7249, 7590, 6927, 6491, 7198, 7299, 2475, 7283, 7007, 6411, 6213, 6040, 5601], ""EVI"": [2239, 1837, 570, 991, 1171, 2398, 2849, 3456, 2959, 1947, 3280, 3863, 3808, 3830, 5116, 5091, 2130, 5108, 4271, 3550, 3063, 3443, 2660], ""NIR_reflectance"": [1504, 2114, 2333, 2199, 2317, 2528, 3179, 3550, 4103, 2303, 2415, 3514, 2814, 2373, 2444, 2339, 2080, 2008, 1721, 1818, 1627, 711, 1325]}"
-53.4066,-14.2578,Cerrado,2005-09-14,2006-08-29,mod13q1-6.1,"{""Index"": [""2005-09-14"", ""2005-09-30"", ""2005-10-16"", ""2005-11-01"", ""2005-11-17"", ""2005-12-03"", ""2005-12-19"", ""2006-01-01"", ""2006-01-17"", ""2006-02-02"", ""2006-02-18"", ""2006-03-06"", ""2006-03-22"", ""2006-04-07"", ""2006-04-23"", ""2006-05-09"", ""2006-05-25"", ""2006-06-10"", ""2006-06-26"", ""2006-07-12"", ""2006-07-28"", ""2006-08-13"", ""2006-08-29""], ""NDVI"": [5062, 4797, 4534, 4185, 2919, 4721, 6152, 6173, 6976, 6573, 7113, 7617, 6909, 6741, 7354, 7040, 6941, 6657, 6579, 6324, 5989, 5509, 5101], ""EVI"": [2304, 2197, 2265, 2003, 1046, 2092, 3989, 3697, 4885, 4110, 4931, 6373, 4382, 5039, 3771, 3994, 3887, 3701, 3802, 3305, 3034, 2837, 2353], ""NIR_reflectance"": [1610, 2170, 2155, 2762, 2547, 3226, 1988, 2344, 2600, 2538, 3653, 3651, 4525, 3741, 2955, 2515, 2171, 2637, 1990, 1870, 1843, 2053, 1930]}"
-53.4066,-14.2578,Cerrado,2006-09-14,2007-08-29,mod13q1-6.1,"{""Index"": [""2006-09-14"", ""2006-09-30"", ""2006-10-16"", ""2006-11-01"", ""2006-11-17"", ""2006-12-03"", ""2006-12-19"", ""2007-01-01"", ""2007-01-17"", ""2007-02-02"", ""2007-02-18"", ""2007-03-06"", ""2007-03-22"", ""2007-04-07"", ""2007-04-23"", ""2007-05-09"", ""2007-05-25"", ""2007-06-10"", ""2007-06-26"", ""2007-07-12"", ""2007-07-28"", ""2007-08-13"", ""2007-08-29""], ""NDVI"": [5008, 4597, 4020, 2188, 2388, 2430, 3803, 4234, 4801, 7194, 6612, 7340, 4492, 6695, 7321, 7943, 5734, 7434, 7258, 7029, 6443, 6348, 5896], ""EVI"": [2140, 1998, 1841, 686, 1067, 980, 1095, 2251, 2380, 3474, 3932, 5148, 3482, 4526, 4305, 4435, 3565, 5494, 3983, 3896, 3561, 3317, 3062], ""NIR_reflectance"": [1270, 1679, 3241, 2815, 3599, 3004, 3546, 4836, 2872, 3956, 2348, 2666, 2648, 2586, 2724, 2354, 2221, 2283, 1896, 1690, 1721, 1817, 997]}"
-53.4066,-14.2578,Cerrado,2007-09-14,2008-08-28,mod13q1-6.1,"{""Index"": [""2007-09-14"", ""2007-09-30"", ""2007-10-16"", ""2007-11-01"", ""2007-11-17"", ""2007-12-03"", ""2007-12-19"", ""2008-01-01"", ""2008-01-17"", ""2008-02-02"", ""2008-02-18"", ""2008-03-05"", ""2008-03-21"", ""2008-04-06"", ""2008-04-22"", ""2008-05-08"", ""2008-05-24"", ""2008-06-09"", ""2008-06-25"", ""2008-07-11"", ""2008-07-27"", ""2008-08-12"", ""2008-08-28""], ""NDVI"": [4289, 3352, 3300, 3345, 3226, 3337, 4352, 4181, 2111, 6533, 6786, 7104, 6822, 6763, 6995, 7025, 7235, 7179, 6962, 6824, 6530, 6176, 6095], ""EVI"": [1828, 1146, 1328, 1344, 1553, 1630, 2051, 2325, 1544, 4540, 4854, 4834, 4900, 4875, 4070, 3907, 5247, 4004, 4447, 4270, 3295, 2963, 3134], ""NIR_reflectance"": [1652, 1368, 969, 2291, 2067, 2182, 2800, 3626, 3939, 3744, 2819, 2705, 3338, 3989, 2587, 2580, 2543, 2377, 2282, 1649, 1159, 1467, 1412]}"
-53.4066,-14.2578,Cerrado,2008-09-13,2009-08-29,mod13q1-6.1,"{""Index"": [""2008-09-13"", ""2008-09-29"", ""2008-10-15"", ""2008-10-31"", ""2008-11-16"", ""2008-12-02"", ""2008-12-18"", ""2009-01-01"", ""2009-01-17"", ""2009-02-02"", ""2009-02-18"", ""2009-03-06"", ""2009-03-22"", ""2009-04-07"", ""2009-04-23"", ""2009-05-09"", ""2009-05-25"", ""2009-06-10"", ""2009-06-26"", ""2009-07-12"", ""2009-07-28"", ""2009-08-13"", ""2009-08-29""], ""NDVI"": [5281, 4802, 4407, 3943, 3550, 4047, 5907, 6083, 5977, 7604, 8308, 7361, 7215, 7634, 6987, 7391, 7590, 6720, 6507, 6292, 6330, 5642, 5661], ""EVI"": [2660, 2282, 2088, 1788, 1407, 1908, 3273, 4329, 2958, 4246, 4891, 5321, 3974, 3947, 4364, 4087, 2773, 3888, 3356, 3401, 3050, 2824, 2561], ""NIR_reflectance"": [1904, 1988, 1916, 2474, 3246, 3468, 3698, 3474, 3695, 3739, 2772, 2593, 3903, 2662, 3149, 3153, 2282, 2069, 2296, 2115, 1965, 1989, 1766]}"
-53.4066,-14.2578,Cerrado,2009-09-14,2010-08-29,mod13q1-6.1,"{""Index"": [""2009-09-14"", ""2009-09-30"", ""2009-10-16"", ""2009-11-01"", ""2009-11-17"", ""2009-12-03"", ""2009-12-19"", ""2010-01-01"", ""2010-01-17"", ""2010-02-02"", ""2010-02-18"", ""2010-03-06"", ""2010-03-22"", ""2010-04-07"", ""2010-04-23"", ""2010-05-09"", ""2010-05-25"", ""2010-06-10"", ""2010-06-26"", ""2010-07-12"", ""2010-07-28"", ""2010-08-13"", ""2010-08-29""], ""NDVI"": [5208, 4713, 4285, 4073, 2162, 3677, 5263, 6371, 6473, 6992, 7462, 4092, 7742, 7012, 8049, 7472, 6921, 7034, 6624, 6593, 6038, 5982, 4347], ""EVI"": [2298, 2112, 1978, 1966, 748, 1712, 2314, 2961, 3644, 4709, 3926, 2480, 4258, 5079, 4651, 4931, 4917, 4055, 3698, 3342, 3177, 2862, 1734], ""NIR_reflectance"": [1395, 1947, 2589, 3593, 2125, 2682, 2782, 3849, 2603, 2408, 3028, 2654, 1672, 2738, 2321, 2505, 2105, 2186, 1877, 1790, 1823, 1855, 1945]}"
-53.4066,-14.2578,Cerrado,2010-09-14,2011-08-29,mod13q1-6.1,"{""Index"": [""2010-09-14"", ""2010-09-30"", ""2010-10-16"", ""2010-11-01"", ""2010-11-17"", ""2010-12-03"", ""2010-12-19"", ""2011-01-01"", ""2011-01-17"", ""2011-02-02"", ""2011-02-18"", ""2011-03-06"", ""2011-03-22"", ""2011-04-07"", ""2011-04-23"", ""2011-05-09"", ""2011-05-25"", ""2011-06-10"", ""2011-06-26"", ""2011-07-12"", ""2011-07-28"", ""2011-08-13"", ""2011-08-29""], ""NDVI"": [3545, 3967, 3381, 3586, 4887, 3908, 6515, 7603, 6374, 1222, 7417, 6662, 5989, 6964, 6539, 6894, 7189, 6921, 7773, 6641, 6055, 5807, 5384], ""EVI"": [1355, 1666, 1457, 1483, 1809, 1998, 4385, 3643, 4430, 1175, 5350, 5250, 3623, 3756, 4520, 4849, 3754, 3468, 4245, 3285, 2927, 2749, 2425], ""NIR_reflectance"": [1094, 1828, 1779, 2012, 2579, 3412, 2457, 2600, 2648, 3736, 2869, 3298, 3716, 2711, 2566, 2270, 2336, 2033, 1500, 1360, 1579, 1589, 1521]}"
-53.4066,-14.2578,Cerrado,2011-09-14,2012-08-28,mod13q1-6.1,"{""Index"": [""2011-09-14"", ""2011-09-30"", ""2011-10-16"", ""2011-11-01"", ""2011-11-17"", ""2011-12-03"", ""2011-12-19"", ""2012-01-01"", ""2012-01-17"", ""2012-02-02"", ""2012-02-18"", ""2012-03-05"", ""2012-03-21"", ""2012-04-06"", ""2012-04-22"", ""2012-05-08"", ""2012-05-24"", ""2012-06-09"", ""2012-06-25"", ""2012-07-11"", ""2012-07-27"", ""2012-08-12"", ""2012-08-28""], ""NDVI"": [4882, 4383, 2096, 2000, 2732, 4241, 4319, 1651, 6789, 7177, 6668, 7000, 7241, 7554, 7903, 7526, 7564, 5089, 7189, 6546, 6588, 6727, 6044], ""EVI"": [2188, 1947, 532, 713, 1075, 1941, 2097, 1184, 5809, 4865, 3901, 3863, 5200, 6609, 4241, 3967, 4583, 4037, 3932, 3466, 3930, 3303, 2998], ""NIR_reflectance"": [1293, 2064, 3342, 2174, 2696, 5698, 3811, 3584, 2803, 2493, 3456, 3689, 2404, 2232, 2483, 2195, 2068, 2002, 1900, 1806, 1767, 756, 1170]}"
-53.4045,-14.2639,Cerrado,2000-09-13,2001-08-29,mod13q1-6.1,"{""Index"": [""2000-09-13"", ""2000-09-29"", ""2000-10-15"", ""2000-10-31"", ""2000-11-16"", ""2000-12-02"", ""2000-12-18"", ""2001-01-01"", ""2001-01-17"", ""2001-02-02"", ""2001-02-18"", ""2001-03-06"", ""2001-03-22"", ""2001-04-07"", ""2001-04-23"", ""2001-05-09"", ""2001-05-25"", ""2001-06-10"", ""2001-06-26"", ""2001-07-12"", ""2001-07-28"", ""2001-08-13"", ""2001-08-29""], ""NDVI"": [4898, 5405, 5190, 6163, 6831, 4882, 7169, 7643, 4990, 4469, 4385, 2342, 3995, 4765, 6673, 4732, 7280, 7107, 6743, 6551, 6088, 5705, 5318], ""EVI"": [2441, 3405, 3082, 2966, 3638, 3616, 5010, 4090, 2271, 2050, 2231, 818, 1903, 2387, 4198, 3382, 4210, 4251, 3809, 3391, 3108, 2872, 2594], ""NIR_reflectance"": [2062, 2957, 2672, 2060, 2465, 3690, 3609, 2536, 2505, 2561, 2904, 2065, 3147, 2392, 2408, 2365, 2183, 2202, 2147, 1956, 1876, 1881, 2088]}"
-53.4045,-14.2639,Cerrado,2001-09-14,2002-08-29,mod13q1-6.1,"{""Index"": [""2001-09-14"", ""2001-09-30"", ""2001-10-16"", ""2001-11-01"", ""2001-11-17"", ""2001-12-03"", ""2001-12-19"", ""2002-01-01"", ""2002-01-17"", ""2002-02-02"", ""2002-02-18"", ""2002-03-06"", ""2002-03-22"", ""2002-04-07"", ""2002-04-23"", ""2002-05-09"", ""2002-05-25"", ""2002-06-10"", ""2002-06-26"", ""2002-07-12"", ""2002-07-28"", ""2002-08-13"", ""2002-08-29""], ""NDVI"": [4963, 2928, 3095, 4013, 4126, 5051, 4728, 7020, 7000, 6482, 7315, 5434, 5895, 7239, 7854, 7229, 7750, 7540, 6918, 6679, 6782, 6291, 5863], ""EVI"": [2542, 914, 1132, 1640, 1909, 2532, 2616, 3540, 3871, 3973, 5312, 3721, 4877, 4943, 4464, 4714, 4521, 4268, 4107, 3648, 3513, 3433, 3113], ""NIR_reflectance"": [1125, 1965, 2076, 3042, 3460, 4397, 3507, 3507, 2649, 4787, 2765, 3566, 2720, 2691, 2648, 2333, 2229, 2194, 2068, 2166, 991, 1231, 1538]}"
-53.4045,-14.2639,Cerrado,2002-09-14,2003-08-29,mod13q1-6.1,"{""Index"": [""2002-09-14"", ""2002-09-30"", ""2002-10-16"", ""2002-11-01"", ""2002-11-17"", ""2002-12-03"", ""2002-12-19"", ""2003-01-01"", ""2003-01-17"", ""2003-02-02"", ""2003-02-18"", ""2003-03-06"", ""2003-03-22"", ""2003-04-07"", ""2003-04-23"", ""2003-05-09"", ""2003-05-25"", ""2003-06-10"", ""2003-06-26"", ""2003-07-12"", ""2003-07-28"", ""2003-08-13"", ""2003-08-29""], ""NDVI"": [3206, 3778, 4010, 4031, 4485, 6007, 5685, 6553, 6173, 6692, 3780, 2701, 4025, 5216, 6639, 6679, 6917, 7498, 7248, 6461, 6144, 5928, 4858], ""EVI"": [1107, 1439, 1516, 1735, 2183, 2576, 3612, 4039, 3320, 3561, 2493, 1980, 2491, 3085, 4339, 3769, 4115, 3969, 3730, 3208, 3121, 2924, 2209], ""NIR_reflectance"": [1847, 2102, 2456, 2268, 2567, 2919, 3754, 3310, 4582, 3491, 2780, 3308, 2849, 2724, 2838, 2532, 2337, 2482, 2366, 1112, 1322, 1359, 1627]}"
-53.4045,-14.2639,Cerrado,2003-09-14,2004-08-28,mod13q1-6.1,"{""Index"": [""2003-09-14"", ""2003-09-30"", ""2003-10-16"", ""2003-11-01"", ""2003-11-17"", ""2003-12-03"", ""2003-12-19"", ""2004-01-01"", ""2004-01-17"", ""2004-02-02"", ""2004-02-18"", ""2004-03-05"", ""2004-03-21"", ""2004-04-06"", ""2004-04-22"", ""2004-05-08"", ""2004-05-24"", ""2004-06-09"", ""2004-06-25"", ""2004-07-11"", ""2004-07-27"", ""2004-08-12"", ""2004-08-28""], ""NDVI"": [4550, 4946, 4254, 3014, 3810, 4060, 5814, 7088, 7177, 7080, 6620, 7098, 6339, 7533, 7606, 7122, 8567, 7052, 7185, 7044, 6264, 4815, 4254], ""EVI"": [1959, 2083, 2057, 1249, 1398, 2154, 3302, 3607, 4073, 3964, 4556, 5013, 3327, 3972, 4022, 4943, 4730, 3761, 3867, 3822, 3026, 1784, 1434], ""NIR_reflectance"": [1923, 1768, 2879, 2959, 2392, 2397, 2925, 3343, 2676, 2631, 3213, 2637, 2837, 2469, 2376, 2182, 2232, 2128, 1815, 1682, 1662, 1893, 1470]}"
-53.4045,-14.2639,Cerrado,2004-09-13,2005-08-29,mod13q1-6.1,"{""Index"": [""2004-09-13"", ""2004-09-29"", ""2004-10-15"", ""2004-10-31"", ""2004-11-16"", ""2004-12-02"", ""2004-12-18"", ""2005-01-01"", ""2005-01-17"", ""2005-02-02"", ""2005-02-18"", ""2005-03-06"", ""2005-03-22"", ""2005-04-07"", ""2005-04-23"", ""2005-05-09"", ""2005-05-25"", ""2005-06-10"", ""2005-06-26"", ""2005-07-12"", ""2005-07-28"", ""2005-08-13"", ""2005-08-29""], ""NDVI"": [5048, 4530, 3531, 2909, 3155, 5004, 5791, 5888, 3692, 3696, 7275, 7819, 6991, 7100, 6974, 7172, 7377, 7081, 6870, 6327, 6196, 5684, 5497], ""EVI"": [2190, 1877, 1174, 1239, 1518, 2679, 3030, 3748, 2001, 2670, 3618, 4183, 4104, 3776, 4896, 5008, 3527, 4849, 3554, 3439, 3045, 2662, 2548], ""NIR_reflectance"": [1312, 2192, 2592, 2289, 2678, 2650, 3683, 3659, 2330, 2467, 2457, 3641, 2773, 2482, 2534, 2543, 2094, 1363, 1181, 1720, 1602, 1140, 1524]}"
-53.4045,-14.2639,Cerrado,2005-09-14,2006-08-29,mod13q1-6.1,"{""Index"": [""2005-09-14"", ""2005-09-30"", ""2005-10-16"", ""2005-11-01"", ""2005-11-17"", ""2005-12-03"", ""2005-12-19"", ""2006-01-01"", ""2006-01-17"", ""2006-02-02"", ""2006-02-18"", ""2006-03-06"", ""2006-03-22"", ""2006-04-07"", ""2006-04-23"", ""2006-05-09"", ""2006-05-25"", ""2006-06-10"", ""2006-06-26"", ""2006-07-12"", ""2006-07-28"", ""2006-08-13"", ""2006-08-29""], ""NDVI"": [5043, 4118, 3798, 3914, 4070, 5017, 6824, 6629, 7178, 8317, 7117, 7508, 6950, 6668, 7387, 7040, 6887, 6443, 6456, 6219, 5875, 5460, 4938], ""EVI"": [2261, 1909, 1678, 1721, 1939, 2583, 4753, 4271, 4043, 3936, 5014, 4539, 4886, 4997, 3983, 4096, 3722, 3904, 3454, 3226, 2945, 2799, 2247], ""NIR_reflectance"": [1805, 2277, 2300, 3018, 2160, 3390, 2257, 2558, 2790, 2448, 3591, 3614, 2120, 3635, 2367, 2472, 2125, 1959, 1914, 1818, 1786, 1622, 1651]}"
-53.4045,-14.2639,Cerrado,2006-09-14,2007-08-29,mod13q1-6.1,"{""Index"": [""2006-09-14"", ""2006-09-30"", ""2006-10-16"", ""2006-11-01"", ""2006-11-17"", ""2006-12-03"", ""2006-12-19"", ""2007-01-01"", ""2007-01-17"", ""2007-02-02"", ""2007-02-18"", ""2007-03-06"", ""2007-03-22"", ""2007-04-07"", ""2007-04-23"", ""2007-05-09"", ""2007-05-25"", ""2007-06-10"", ""2007-06-26"", ""2007-07-12"", ""2007-07-28"", ""2007-08-13"", ""2007-08-29""], ""NDVI"": [4975, 4449, 3882, 2265, 2315, 2910, 3906, 4154, 4680, 7175, 7263, 7403, 4438, 7147, 7483, 8069, 7568, 7469, 7334, 7136, 6560, 6109, 5444], ""EVI"": [2130, 2002, 1826, 936, 1051, 1247, 1306, 2427, 2530, 3650, 5096, 5222, 3299, 6688, 4734, 4634, 4755, 5453, 4396, 4192, 3681, 3230, 2803], ""NIR_reflectance"": [1863, 2194, 3491, 3168, 2655, 2199, 3693, 2944, 3669, 3963, 2516, 2724, 2474, 2885, 2466, 2295, 2175, 2251, 1836, 1699, 1752, 1827, 1367]}"
