longitude,latitude,label,start_date,end_date
-53.8745,-15.0835,Soy-Cotton,2015-09-14,2016-08-28
-54.4247,-15.5738,Soy-Cotton,2015-09-14,2016-08-28
-57.8317,-14.2938,Soy-Cotton,2015-09-14,2016-08-28
-57.9593,-13.4848,Soy-Cotton,2015-09-14,2016-08-28
-58.695,-13.0667,Soy-Cotton,2015-09-14,2016-08-28
-58.8316,-13.6088,Soy-Cotton,2015-09-14,2016-08-28
-53.9257,-15.042,Soy-Cotton,2015-09-14,2016-08-28
-55.2043,-15.361,Soy-Cotton,2015-09-14,2016-08-28
-54.292,-17.1786,Soy-Cotton,2015-09-14,2016-08-28
-58.7971,-13.8619,Soy-Cotton,2015-09-14,2016-08-28
-58.8149,-13.5803,Soy-Cotton,2015-09-14,2016-08-28
-55.171,-15.3685,Soy-Cotton,2015-09-14,2016-08-28
-59.2999,-13.587,Soy-Cotton,2015-09-14,2016-08-28
-54.6414,-15.5136,Soy-Cotton,2015-09-14,2016-08-28
-55.5368,-15.4955,Soy-Cotton,2015-09-14,2016-08-28
-58.7407,-13.2278,Soy-Cotton,2014-09-14,2015-08-29
-58.0351,-13.0713,Soy-Cotton,2014-09-14,2015-08-29
-54.9437,-15.4711,Soy-Cotton,2015-09-14,2016-08-28
-57.9614,-13.4526,Soy-Cotton,2015-09-14,2016-08-28
-54.9832,-15.3435,Soy-Cotton,2015-09-14,2016-08-28
-57.9664,-13.4749,Soy-Cotton,2014-09-14,2015-08-29
-55.2077,-15.617,Soy-Cotton,2015-09-14,2016-08-28
-58.7625,-13.4366,Soy-Cotton,2015-09-14,2016-08-28
-58.7004,-13.085,Soy-Cotton,2015-09-14,2016-08-28
-59.2856,-13.5062,Soy-Cotton,2015-09-14,2016-08-28
-55.062,-15.4845,Soy-Cotton,2014-09-14,2015-08-29
-55.17,-15.3088,Soy-Cotton,2015-09-14,2016-08-28
-57.2837,-14.1738,Soy-Cotton,2015-09-14,2016-08-28
-54.4622,-17.1574,Soy-Cotton,2015-09-14,2016-08-28
-55.2478,-15.6552,Soy-Cotton,2015-09-14,2016-08-28
-56.1304,-13.4547,Soy-Cotton,2015-09-14,2016-08-28
-54.6844,-15.5046,Soy-Cotton,2014-09-14,2015-08-29
-58.7699,-13.3716,Soy-Cotton,2015-09-14,2016-08-28
-55.3312,-15.8263,Soy-Cotton,2015-09-14,2016-08-28
-55.1895,-15.316,Soy-Cotton,2015-09-14,2016-08-28
-54.0661,-16.9498,Soy-Cotton,2015-09-14,2016-08-28
-55.2189,-15.4264,Soy-Cotton,2015-09-14,2016-08-28
-58.832,-13.7397,Soy-Cotton,2015-09-14,2016-08-28
-55.0244,-15.3824,Soy-Cotton,2015-09-14,2016-08-28
-59.2933,-13.6312,Soy-Cotton,2015-09-14,2016-08-28
-55.4914,-15.5291,Soy-Cotton,2015-09-14,2016-08-28
-53.7861,-15.1291,Soy-Cotton,2015-09-14,2016-08-28
-55.1461,-15.5363,Soy-Cotton,2014-09-14,2015-08-29
-57.2361,-14.1622,Soy-Cotton,2015-09-14,2016-08-28
-55.1652,-15.3177,Soy-Cotton,2015-09-14,2016-08-28
-57.9792,-13.4542,Soy-Cotton,2014-09-14,2015-08-29
-58.8922,-13.8487,Soy-Cotton,2015-09-14,2016-08-28
-57.9892,-14.1166,Soy-Cotton,2015-09-14,2016-08-28
-58.8396,-13.7538,Soy-Cotton,2015-09-14,2016-08-28
-58.6073,-12.9995,Soy-Cotton,2015-09-14,2016-08-28
-55.315,-15.5151,Soy-Cotton,2015-09-14,2016-08-28
-57.9914,-14.1025,Soy-Cotton,2014-09-14,2015-08-29
-53.8902,-15.0866,Soy-Cotton,2015-09-14,2016-08-28
-56.113,-13.4619,Soy-Cotton,2015-09-14,2016-08-28
-55.8205,-12.8265,Soy-Cotton,2015-09-14,2016-08-28
-54.7172,-15.5052,Soy-Cotton,2015-09-14,2016-08-28
-55.2092,-15.6196,Soy-Cotton,2014-09-14,2015-08-29
-55.0659,-15.4856,Soy-Cotton,2014-09-14,2015-08-29
-58.8642,-13.8032,Soy-Cotton,2015-09-14,2016-08-28
-56.3103,-14.4269,Soy-Sunflower,2014-09-14,2015-08-29
-56.3024,-14.421,Soy-Sunflower,2014-09-14,2015-08-29
-57.4318,-14.1833,Soy-Sunflower,2014-09-14,2015-08-29
-57.9213,-13.6558,Soy-Sunflower,2014-09-14,2015-08-29
-58.5527,-13.5477,Soy-Sunflower,2014-09-14,2015-08-29
-58.7798,-13.4752,Soy-Sunflower,2014-09-14,2015-08-29
-57.744,-14.3009,Soy-Sunflower,2015-09-14,2016-08-28
-57.756,-14.2983,Soy-Sunflower,2015-09-14,2016-08-28
-57.7514,-14.2978,Soy-Sunflower,2015-09-14,2016-08-28
-57.7406,-14.2967,Soy-Sunflower,2015-09-14,2016-08-28
-57.7452,-14.296,Soy-Sunflower,2015-09-14,2016-08-28
-57.7365,-14.2947,Soy-Sunflower,2015-09-14,2016-08-28
-57.4282,-14.1724,Soy-Sunflower,2015-09-14,2016-08-28
-57.4231,-14.1704,Soy-Sunflower,2015-09-14,2016-08-28
-57.419,-14.1685,Soy-Sunflower,2015-09-14,2016-08-28
-59.1851,-13.8989,Soy-Sunflower,2015-09-14,2016-08-28
-59.1859,-13.8982,Soy-Sunflower,2015-09-14,2016-08-28
-57.553,-13.75,Soy-Sunflower,2015-09-14,2016-08-28
-57.8451,-13.6415,Soy-Sunflower,2015-09-14,2016-08-28
-57.851,-13.6391,Soy-Sunflower,2015-09-14,2016-08-28
-57.8416,-13.6366,Soy-Sunflower,2015-09-14,2016-08-28
-57.7362,-13.5197,Soy-Sunflower,2015-09-14,2016-08-28
-57.7401,-13.5124,Soy-Sunflower,2015-09-14,2016-08-28
-59.243,-13.49,Soy-Sunflower,2015-09-14,2016-08-28
-59.2451,-13.4863,Soy-Sunflower,2015-09-14,2016-08-28
-59.2439,-13.4856,Soy-Sunflower,2015-09-14,2016-08-28
-59.239,-13.4849,Soy-Sunflower,2015-09-14,2016-08-28
-54.2313,-14.0482,Cerrado,2000-09-13,2001-08-29
-54.2313,-14.0482,Cerrado,2001-09-14,2002-08-29
-54.2313,-14.0482,Cerrado,2002-09-14,2003-08-29
-54.2313,-14.0482,Cerrado,2003-09-14,2004-08-28
-54.2313,-14.0482,Cerrado,2004-09-13,2005-08-29
-54.2313,-14.0482,Cerrado,2005-09-14,2006-08-29
-54.2313,-14.0482,Cerrado,2006-09-14,2007-08-29
-54.0483,-16.9477,Soy-Cotton,2015-09-14,2016-08-28
-58.8378,-13.6469,Soy-Cotton,2015-09-14,2016-08-28
-55.2066,-15.6532,Soy-Cotton,2014-09-14,2015-08-29
-54.8431,-15.5333,Soy-Cotton,2015-09-14,2016-08-28
-58.6984,-13.0806,Soy-Cotton,2014-09-14,2015-08-29
-58.6391,-13.0339,Soy-Cotton,2015-09-14,2016-08-28
-55.0971,-15.245,Soy-Cotton,2015-09-14,2016-08-28
-55.0787,-15.4787,Soy-Cotton,2015-09-14,2016-08-28
-57.6921,-13.4693,Soy-Cotton,2015-09-14,2016-08-28
-58.6935,-13.0785,Soy-Cotton,2015-09-14,2016-08-28
-54.9231,-15.4815,Soy-Cotton,2014-09-14,2015-08-29
-57.2024,-13.8981,Soy-Cotton,2015-09-14,2016-08-28
-58.7542,-13.3512,Soy-Cotton,2015-09-14,2016-08-28
-54.0596,-16.9475,Soy-Cotton,2015-09-14,2016-08-28
-57.9906,-14.1126,Soy-Cotton,2014-09-14,2015-08-29
-55.1125,-15.2406,Soy-Cotton,2015-09-14,2016-08-28
-54.8007,-17.4241,Soy-Cotton,2015-09-14,2016-08-28
-54.9725,-15.3488,Soy-Cotton,2015-09-14,2016-08-28
-57.0794,-13.9128,Soy-Cotton,2015-09-14,2016-08-28
-59.1241,-13.5461,Soy-Cotton,2015-09-14,2016-08-28
-55.0714,-15.4683,Soy-Cotton,2015-09-14,2016-08-28
-58.7745,-13.3834,Soy-Cotton,2014-09-14,2015-08-29
-55.1697,-15.7841,Soy-Cotton,2015-09-14,2016-08-28
-58.7717,-13.3318,Soy-Cotton,2015-09-14,2016-08-28
-55.1774,-15.3813,Soy-Cotton,2015-09-14,2016-08-28
-55.002,-15.3588,Soy-Cotton,2015-09-14,2016-08-28
-58.5576,-12.9501,Soy-Cotton,2015-09-14,2016-08-28
-58.9013,-13.5411,Soy-Cotton,2015-09-14,2016-08-28
-54.2896,-15.495,Soy-Cotton,2015-09-14,2016-08-28
-58.7403,-13.2174,Soy-Cotton,2015-09-14,2016-08-28
-55.6203,-15.4602,Soy-Cotton,2015-09-14,2016-08-28
-54.628,-15.5112,Soy-Cotton,2014-09-14,2015-08-29
-58.5828,-12.9947,Soy-Cotton,2015-09-14,2016-08-28
-55.3134,-15.8216,Soy-Cotton,2015-09-14,2016-08-28
-54.0318,-16.8258,Soy-Cotton,2015-09-14,2016-08-28
-54.1311,-16.7977,Soy-Cotton,2015-09-14,2016-08-28
-58.8242,-13.845,Soy-Cotton,2015-09-14,2016-08-28
-55.0616,-16.3617,Soy-Cotton,2015-09-14,2016-08-28
-53.9911,-16.8381,Soy-Cotton,2015-09-14,2016-08-28
-57.2597,-14.1637,Soy-Cotton,2015-09-14,2016-08-28
-58.738,-13.1498,Soy-Cotton,2015-09-14,2016-08-28
-55.313,-15.8836,Soy-Cotton,2015-09-14,2016-08-28
-58.9555,-13.5333,Soy-Cotton,2015-09-14,2016-08-28
-58.5694,-12.9703,Soy-Cotton,2015-09-14,2016-08-28
-54.8911,-15.4996,Soy-Cotton,2014-09-14,2015-08-29
-53.8364,-15.1122,Soy-Cotton,2015-09-14,2016-08-28
-54.4586,-17.1445,Soy-Cotton,2015-09-14,2016-08-28
-58.8425,-13.7178,Soy-Cotton,2015-09-14,2016-08-28
-54.8977,-15.501,Soy-Cotton,2014-09-14,2015-08-29
-58.6849,-13.5461,Soy-Cotton,2015-09-14,2016-08-28
-59.2759,-13.5065,Soy-Cotton,2015-09-14,2016-08-28
-54.9073,-15.5045,Soy-Cotton,2014-09-14,2015-08-29
-54.7279,-15.5128,Soy-Cotton,2014-09-14,2015-08-29
-55.1855,-15.5289,Soy-Cotton,2015-09-14,2016-08-28
-57.0793,-13.9132,Soy-Cotton,2014-09-14,2015-08-29
-57.9516,-13.4996,Soy-Cotton,2015-09-14,2016-08-28
-58.7722,-13.3669,Soy-Cotton,2014-09-14,2015-08-29
-55.0542,-15.4833,Soy-Cotton,2014-09-14,2015-08-29
-59.1185,-13.5642,Soy-Cotton,2015-09-14,2016-08-28
-58.9159,-13.5387,Soy-Cotton,2015-09-14,2016-08-28
-54.8062,-15.5417,Soy-Cotton,2015-09-14,2016-08-28
-54.6785,-15.5056,Soy-Cotton,2014-09-14,2015-08-29
-58.8398,-13.7431,Soy-Cotton,2015-09-14,2016-08-28
-58.037,-13.3153,Soy-Cotton,2015-09-14,2016-08-28
-54.7992,-15.5364,Soy-Cotton,2014-09-14,2015-08-29
-58.7191,-13.0845,Soy-Cotton,2015-09-14,2016-08-28
-58.6827,-13.5384,Soy-Cotton,2015-09-14,2016-08-28
-59.105,-13.599,Soy-Cotton,2015-09-14,2016-08-28
-59.2819,-13.6291,Soy-Cotton,2015-09-14,2016-08-28
-54.6956,-15.5153,Soy-Cotton,2015-09-14,2016-08-28
-54.268,-17.1724,Soy-Cotton,2015-09-14,2016-08-28
-57.9896,-14.1073,Soy-Cotton,2015-09-14,2016-08-28
-55.2236,-15.4157,Soy-Cotton,2015-09-14,2016-08-28
-58.0039,-14.1582,Soy-Cotton,2014-09-14,2015-08-29
-58.852,-13.8582,Soy-Cotton,2015-09-14,2016-08-28
-57.103,-13.9105,Soy-Cotton,2015-09-14,2016-08-28
-58.7762,-13.4398,Soy-Cotton,2014-09-14,2015-08-29
-58.5616,-12.9495,Soy-Cotton,2014-09-14,2015-08-29
-54.6062,-15.5382,Soy-Cotton,2015-09-14,2016-08-28
-57.8559,-14.2985,Soy-Cotton,2015-09-14,2016-08-28
-55.1205,-15.2265,Soy-Cotton,2015-09-14,2016-08-28
-55.2068,-15.4088,Soy-Cotton,2015-09-14,2016-08-28
-54.8315,-15.5362,Fallow-Cotton,2014-09-14,2015-08-29
-54.8469,-15.5156,Fallow-Cotton,2014-09-14,2015-08-29
-54.854,-15.5099,Fallow-Cotton,2014-09-14,2015-08-29
-54.2877,-15.5041,Fallow-Cotton,2014-09-14,2015-08-29
-54.2865,-15.4998,Fallow-Cotton,2014-09-14,2015-08-29
-54.2838,-15.4965,Fallow-Cotton,2014-09-14,2015-08-29
-54.2785,-15.4906,Fallow-Cotton,2014-09-14,2015-08-29
-54.2774,-15.4864,Fallow-Cotton,2014-09-14,2015-08-29
-54.2741,-15.483,Fallow-Cotton,2014-09-14,2015-08-29
-54.2692,-15.4769,Fallow-Cotton,2014-09-14,2015-08-29
-54.267,-15.472,Fallow-Cotton,2014-09-14,2015-08-29
-54.958,-15.4704,Fallow-Cotton,2014-09-14,2015-08-29
-54.9428,-15.4696,Fallow-Cotton,2014-09-14,2015-08-29
-54.9512,-15.4655,Fallow-Cotton,2014-09-14,2015-08-29
-53.4659,-15.4606,Fallow-Cotton,2014-09-14,2015-08-29
-53.4594,-15.4496,Fallow-Cotton,2014-09-14,2015-08-29
-53.4568,-15.4369,Fallow-Cotton,2014-09-14,2015-08-29
-53.4623,-15.4325,Fallow-Cotton,2014-09-14,2015-08-29
-53.4626,-15.426,Fallow-Cotton,2014-09-14,2015-08-29
-53.4573,-15.4107,Fallow-Cotton,2014-09-14,2015-08-29
-53.404,-15.3896,Fallow-Cotton,2014-09-14,2015-08-29
-54.0787,-15.0131,Fallow-Cotton,2014-09-14,2015-08-29
-54.0765,-15.0063,Fallow-Cotton,2014-09-14,2015-08-29
-54.0738,-14.9971,Fallow-Cotton,2014-09-14,2015-08-29
-54.0689,-14.9954,Fallow-Cotton,2014-09-14,2015-08-29
-54.0734,-14.993,Fallow-Cotton,2014-09-14,2015-08-29
-54.068,-14.9925,Fallow-Cotton,2014-09-14,2015-08-29
-54.0714,-14.9873,Fallow-Cotton,2014-09-14,2015-08-29
-57.7014,-13.4515,Soy-Sunflower,2015-09-14,2016-08-28
-57.6971,-13.4506,Soy-Sunflower,2015-09-14,2016-08-28
-57.6977,-13.4454,Soy-Sunflower,2015-09-14,2016-08-28
-57.6714,-13.3884,Soy-Sunflower,2015-09-14,2016-08-28
-57.6738,-13.3844,Soy-Sunflower,2015-09-14,2016-08-28
-57.6714,-13.3829,Soy-Sunflower,2015-09-14,2016-08-28
-57.6717,-13.3789,Soy-Sunflower,2015-09-14,2016-08-28
-57.7623,-13.3301,Soy-Sunflower,2015-09-14,2016-08-28
-57.7632,-13.3296,Soy-Sunflower,2015-09-14,2016-08-28
-57.7636,-13.3273,Soy-Sunflower,2015-09-14,2016-08-28
-57.7674,-13.3218,Soy-Sunflower,2015-09-14,2016-08-28
-57.7675,-13.3157,Soy-Sunflower,2015-09-14,2016-08-28
-57.7691,-13.3062,Soy-Sunflower,2015-09-14,2016-08-28
-57.7582,-13.3049,Soy-Sunflower,2015-09-14,2016-08-28
-57.7596,-13.299,Soy-Sunflower,2015-09-14,2016-08-28
-57.7593,-13.2912,Soy-Sunflower,2015-09-14,2016-08-28
-57.7626,-13.2847,Soy-Sunflower,2015-09-14,2016-08-28
-57.9994,-13.1364,Soy-Sunflower,2015-09-14,2016-08-28
-58.0009,-13.1322,Soy-Sunflower,2015-09-14,2016-08-28
-58.0028,-13.1279,Soy-Sunflower,2015-09-14,2016-08-28
-58.0042,-13.1231,Soy-Sunflower,2015-09-14,2016-08-28
-58.0773,-12.8674,Soy-Sunflower,2015-09-14,2016-08-28
-58.0789,-12.8588,Soy-Sunflower,2015-09-14,2016-08-28
-58.1388,-12.808,Soy-Sunflower,2015-09-14,2016-08-28
-58.1273,-12.8074,Soy-Sunflower,2015-09-14,2016-08-28
-55.7567,-12.6058,Soy-Sunflower,2015-09-14,2016-08-28
-54.2313,-14.0482,Cerrado,2007-09-14,2008-08-28
-54.2313,-14.0482,Cerrado,2008-09-13,2009-08-29
-54.2313,-14.0482,Cerrado,2009-09-14,2010-08-29
-54.2313,-14.0482,Cerrado,2010-09-14,2011-08-29
-54.2313,-14.0482,Cerrado,2011-09-14,2012-08-28
-54.2313,-14.0482,Cerrado,2012-09-13,2013-08-29
-54.2313,-14.0482,Cerrado,2013-09-14,2014-08-29
-54.2313,-14.0482,Cerrado,2014-09-14,2015-08-29
-54.229,-14.0632,Cerrado,2000-09-13,2001-08-29
-54.229,-14.0632,Cerrado,2001-09-14,2002-08-29
-54.229,-14.0632,Cerrado,2002-09-14,2003-08-29
-54.229,-14.0632,Cerrado,2003-09-14,2004-08-28
-54.229,-14.0632,Cerrado,2004-09-13,2005-08-29
-54.229,-14.0632,Cerrado,2005-09-14,2006-08-29
-54.229,-14.0632,Cerrado,2006-09-14,2007-08-29
-54.229,-14.0632,Cerrado,2007-09-14,2008-08-28
-54.229,-14.0632,Cerrado,2008-09-13,2009-08-29
-54.229,-14.0632,Cerrado,2009-09-14,2010-08-29
-54.229,-14.0632,Cerrado,2010-09-14,2011-08-29
-54.229,-14.0632,Cerrado,2011-09-14,2012-08-28
-54.229,-14.0632,Cerrado,2012-09-13,2013-08-29
-54.229,-14.0632,Cerrado,2013-09-14,2014-08-29
-54.229,-14.0632,Cerrado,2014-09-14,2015-08-29
-54.5421,-14.3098,Cerrado,2012-09-13,2013-08-29
-52.6234,-15.3137,Cerrado,2005-09-14,2006-08-29
-52.6234,-15.3137,Cerrado,2006-09-14,2007-08-29
-52.6234,-15.3137,Cerrado,2007-09-14,2008-08-28
-52.6234,-15.3137,Cerrado,2008-09-13,2009-08-29
-52.6234,-15.3137,Cerrado,2009-09-14,2010-08-29
-52.6234,-15.3137,Cerrado,2010-09-14,2011-08-29
-52.6234,-15.3137,Cerrado,2011-09-14,2012-08-28
-52.6234,-15.3137,Cerrado,2012-09-13,2013-08-29
-52.6234,-15.3137,Cerrado,2013-09-14,2014-08-29
-52.5824,-15.3168,Cerrado,2005-09-14,2006-08-29
-52.5824,-15.3168,Cerrado,2006-09-14,2007-08-29
-52.5824,-15.3168,Cerrado,2007-09-14,2008-08-28
-52.5824,-15.3168,Cerrado,2008-09-13,2009-08-29
-52.5824,-15.3168,Cerrado,2009-09-14,2010-08-29
-52.5824,-15.3168,Cerrado,2010-09-14,2011-08-29
-52.5824,-15.3168,Cerrado,2011-09-14,2012-08-28
-52.5824,-15.3168,Cerrado,2012-09-13,2013-08-29
-52.5824,-15.3168,Cerrado,2013-09-14,2014-08-29
-52.6217,-15.0231,Cerrado,2005-09-14,2006-08-29
-52.6217,-15.0231,Cerrado,2006-09-14,2007-08-29
-52.6217,-15.0231,Cerrado,2007-09-14,2008-08-28
-52.6217,-15.0231,Cerrado,2008-09-13,2009-08-29
-52.6217,-15.0231,Cerrado,2009-09-14,2010-08-29
-52.6217,-15.0231,Cerrado,2010-09-14,2011-08-29
-52.6217,-15.0231,Cerrado,2011-09-14,2012-08-28
-52.6217,-15.0231,Cerrado,2012-09-13,2013-08-29
-52.6217,-15.0231,Cerrado,2013-09-14,2014-08-29
-51.7751,-14.347,Cerrado,2006-09-14,2007-08-29
-51.7751,-14.347,Cerrado,2007-09-14,2008-08-28
-51.7751,-14.347,Cerrado,2008-09-13,2009-08-29
-51.7751,-14.347,Cerrado,2009-09-14,2010-08-29
-51.7751,-14.347,Cerrado,2010-09-14,2011-08-29
-51.7751,-14.347,Cerrado,2011-09-14,2012-08-28
-51.7751,-14.347,Cerrado,2012-09-13,2013-08-29
-51.7751,-14.347,Cerrado,2013-09-14,2014-08-29
-51.7824,-14.3609,Cerrado,2006-09-14,2007-08-29
-51.7824,-14.3609,Cerrado,2007-09-14,2008-08-28
-51.7824,-14.3609,Cerrado,2008-09-13,2009-08-29
-51.7824,-14.3609,Cerrado,2009-09-14,2010-08-29
-51.7824,-14.3609,Cerrado,2010-09-14,2011-08-29
-51.7824,-14.3609,Cerrado,2011-09-14,2012-08-28
-51.7824,-14.3609,Cerrado,2012-09-13,2013-08-29
-51.7824,-14.3609,Cerrado,2013-09-14,2014-08-29
-53.4066,-14.2578,Cerrado,2000-09-13,2001-08-29
-53.4066,-14.2578,Cerrado,2001-09-14,2002-08-29
-53.4066,-14.2578,Cerrado,2002-09-14,2003-08-29
-53.4066,-14.2578,Cerrado,2003-09-14,2004-08-28
-53.4066,-14.2578,Cerrado,2004-09-13,2005-08-29
-53.4066,-14.2578,Cerrado,2005-09-14,2006-08-29
-53.4066,-14.2578,Cerrado,2006-09-14,2007-08-29
-53.4066,-14.2578,Cerrado,2007-09-14,2008-08-28
-53.4066,-14.2578,Cerrado,2008-09-13,2009-08-29
-53.4066,-14.2578,Cerrado,2009-09-14,2010-08-29
-53.4066,-14.2578,Cerrado,2010-09-14,2011-08-29
-53.4066,-14.2578,Cerrado,2011-09-14,2012-08-28
-53.4045,-14.2639,Cerrado,2000-09-13,2001-08-29
-53.4045,-14.2639,Cerrado,2001-09-14,2002-08-29
-53.4045,-14.2639,Cerrado,2002-09-14,2003-08-29
-53.4045,-14.2639,Cerrado,2003-09-14,2004-08-28
-53.4045,-14.2639,Cerrado,2004-09-13,2005-08-29
-53.4045,-14.2639,Cerrado,2005-09-14,2006-08-29
-53.4045,-14.2639,Cerrado,2006-09-14,2007-08-29
-53.4045,-14.2639,Cerrado,2007-09-14,2008-08-28
-53.4045,-14.2639,Cerrado,2008-09-13,2009-08-29
-53.4045,-14.2639,Cerrado,2009-09-14,2010-08-29
-53.4045,-14.2639,Cerrado,2010-09-14,2011-08-29
-53.4045,-14.2639,Cerrado,2011-09-14,2012-08-28
-53.3916,-14.2255,Cerrado,2000-09-13,2001-08-29
-53.3916,-14.2255,Cerrado,2001-09-14,2002-08-29
-53.3916,-14.2255,Cerrado,2002-09-14,2003-08-29
-53.3916,-14.2255,Cerrado,2003-09-14,2004-08-28
-53.3916,-14.2255,Cerrado,2004-09-13,2005-08-29
-53.3916,-14.2255,Cerrado,2005-09-14,2006-08-29
-53.3916,-14.2255,Cerrado,2006-09-14,2007-08-29
-53.3916,-14.2255,Cerrado,2007-09-14,2008-08-28
-53.3916,-14.2255,Cerrado,2008-09-13,2009-08-29
-53.3916,-14.2255,Cerrado,2009-09-14,2010-08-29
-53.3916,-14.2255,Cerrado,2010-09-14,2011-08-29
-53.3916,-14.2255,Cerrado,2011-09-14,2012-08-28
-53.3414,-14.194,Cerrado,2000-09-13,2001-08-29
-53.3414,-14.194,Cerrado,2001-09-14,2002-08-29
-53.3414,-14.194,Cerrado,2002-09-14,2003-08-29
-53.3414,-14.194,Cerrado,2003-09-14,2004-08-28
-53.3414,-14.194,Cerrado,2004-09-13,2005-08-29
-53.3414,-14.194,Cerrado,2005-09-14,2006-08-29
-53.3414,-14.194,Cerrado,2006-09-14,2007-08-29
-53.3414,-14.194,Cerrado,2007-09-14,2008-08-28
-53.3414,-14.194,Cerrado,2008-09-13,2009-08-29
-53.3414,-14.194,Cerrado,2009-09-14,2010-08-29
-53.3414,-14.194,Cerrado,2010-09-14,2011-08-29
-53.3414,-14.194,Cerrado,2011-09-14,2012-08-28
-55.2092,-15.1146,Cerrado,2000-09-13,2001-08-29
-55.2092,-15.1146,Cerrado,2001-09-14,2002-08-29
-55.2092,-15.1146,Cerrado,2002-09-14,2003-08-29
-55.2092,-15.1146,Cerrado,2003-09-14,2004-08-28
-55.2092,-15.1146,Cerrado,2004-09-13,2005-08-29
-55.2092,-15.1146,Cerrado,2005-09-14,2006-08-29
-55.2092,-15.1146,Cerrado,2006-09-14,2007-08-29
-55.2092,-15.1146,Cerrado,2007-09-14,2008-08-28
-55.2092,-15.1146,Cerrado,2008-09-13,2009-08-29
-55.2092,-15.1146,Cerrado,2009-09-14,2010-08-29
-55.2092,-15.1146,Cerrado,2010-09-14,2011-08-29
-55.2092,-15.1146,Cerrado,2011-09-14,2012-08-28
-55.2092,-15.1146,Cerrado,2012-09-13,2013-08-29
-55.2092,-15.1146,Cerrado,2013-09-14,2014-08-29
-55.2092,-15.1146,Cerrado,2014-09-14,2015-08-29
-55.3527,-15.0739,Cerrado,2000-09-13,2001-08-29
-55.3527,-15.0739,Cerrado,2001-09-14,2002-08-29
-55.3527,-15.0739,Cerrado,2002-09-14,2003-08-29
-55.3527,-15.0739,Cerrado,2003-09-14,2004-08-28
-55.3527,-15.0739,Cerrado,2004-09-13,2005-08-29
-55.3527,-15.0739,Cerrado,2005-09-14,2006-08-29
-55.3527,-15.0739,Cerrado,2006-09-14,2007-08-29
-55.3527,-15.0739,Cerrado,2007-09-14,2008-08-28
-55.3527,-15.0739,Cerrado,2008-09-13,2009-08-29
-55.3527,-15.0739,Cerrado,2009-09-14,2010-08-29
-55.3527,-15.0739,Cerrado,2010-09-14,2011-08-29
-55.3527,-15.0739,Cerrado,2011-09-14,2012-08-28
-55.3527,-15.0739,Cerrado,2012-09-13,2013-08-29
-55.3527,-15.0739,Cerrado,2013-09-14,2014-08-29
-55.3527,-15.0739,Cerrado,2014-09-14,2015-08-29
-55.3242,-15.076,Cerrado,2000-09-13,2001-08-29
-55.3242,-15.076,Cerrado,2001-09-14,2002-08-29
-55.3242,-15.076,Cerrado,2002-09-14,2003-08-29
-55.3242,-15.076,Cerrado,2003-09-14,2004-08-28
-55.3242,-15.076,Cerrado,2004-09-13,2005-08-29
-55.3242,-15.076,Cerrado,2005-09-14,2006-08-29
-55.3242,-15.076,Cerrado,2006-09-14,2007-08-29
-55.3242,-15.076,Cerrado,2007-09-14,2008-08-28
-55.3242,-15.076,Cerrado,2008-09-13,2009-08-29
-55.3242,-15.076,Cerrado,2009-09-14,2010-08-29
-55.3242,-15.076,Cerrado,2010-09-14,2011-08-29
-55.3242,-15.076,Cerrado,2011-09-14,2012-08-28
-55.3242,-15.076,Cerrado,2012-09-13,2013-08-29
-55.3242,-15.076,Cerrado,2013-09-14,2014-08-29
-55.3242,-15.076,Cerrado,2014-09-14,2015-08-29
-55.8194,-15.32,Cerrado,2002-09-14,2003-08-29
-55.8194,-15.32,Cerrado,2003-09-14,2004-08-28
-55.8194,-15.32,Cerrado,2004-09-13,2005-08-29
-55.8194,-15.32,Cerrado,2005-09-14,2006-08-29
-55.8194,-15.32,Cerrado,2006-09-14,2007-08-29
-55.8194,-15.32,Cerrado,2007-09-14,2008-08-28
-55.8194,-15.32,Cerrado,2008-09-13,2009-08-29
-55.8194,-15.32,Cerrado,2009-09-14,2010-08-29
-55.8194,-15.32,Cerrado,2010-09-14,2011-08-29
-55.8194,-15.32,Cerrado,2011-09-14,2012-08-28
-55.8194,-15.32,Cerrado,2012-09-13,2013-08-29
-55.8194,-15.32,Cerrado,2013-09-14,2014-08-29
-55.811,-15.316,Cerrado,2002-09-14,2003-08-29
-55.811,-15.316,Cerrado,2003-09-14,2004-08-28
-55.811,-15.316,Cerrado,2004-09-13,2005-08-29
-55.811,-15.316,Cerrado,2005-09-14,2006-08-29
-55.811,-15.316,Cerrado,2006-09-14,2007-08-29
-55.811,-15.316,Cerrado,2007-09-14,2008-08-28
-55.811,-15.316,Cerrado,2008-09-13,2009-08-29
-55.811,-15.316,Cerrado,2009-09-14,2010-08-29
-55.811,-15.316,Cerrado,2010-09-14,2011-08-29
-55.811,-15.316,Cerrado,2011-09-14,2012-08-28
-55.811,-15.316,Cerrado,2012-09-13,2013-08-29
-55.811,-15.316,Cerrado,2013-09-14,2014-08-29
-55.8004,-15.3254,Cerrado,2002-09-14,2003-08-29
-55.8004,-15.3254,Cerrado,2003-09-14,2004-08-28
-55.8004,-15.3254,Cerrado,2004-09-13,2005-08-29
-55.8004,-15.3254,Cerrado,2005-09-14,2006-08-29
